,customer_id,age,gender,region,customer_type,plan_type,plan_tier,monthly_fee_€,contract_length_months,auto_renewal,subscription_status,avg_monthly_data_gb,avg_monthly_voice_minutes,sms_per_month,roaming_last_3m,loyalty_member,app_logins_per_month,dropped_calls_last_month,avg_download_speed_mbps,coverage_complaints_6m,csat_score,payment_method,on_time_payments,late_payments_6m,outstanding_balance_€,discount_last_renewal,downgraded_last_6m,last_offer_accepted,campaign_ctr,support_tickets_6m,avg_resolution_time_hrs,email_open_rate,nps_score,subscription_start_date,subscription_end_date,first_name,last_name,full_name,email,Phone,tenure_days
616,TI-2024-000617,41,Male,Galway,Individual,Prepay,Freedom,70,24,Yes,Active,51.0,1784,304,No,Yes,19,13,183.7,0,4,Direct Debit,Yes,0,93.13,No,No,No,0.49,1,30.2,0.54,-49,2024-11-15,2026-11-05,Charles,Davis,Charles Davis,charles_davis@icloud.com,+353-91-324814,720
617,TI-2023-000618,40,Male,Other,Individual,Postpay,Essentials,63,12,Yes,Active,57.2,2287,259,No,No,0,5,273.1,1,3,Debit Card,No,1,201.65,Yes,No,No,0.32,0,4.4,0.83,93,2023-07-06,2024-06-30,Stephen,Baker,Stephen Baker,stephen_baker@outlook.com,+353-85-5295054,360
618,TI-2025-000619,49,Female,Other,Individual,Prepay,Unlimited,26,1,Yes,Active,51.7,2421,191,No,Yes,10,7,237.5,0,3,Debit Card,Yes,3,235.4,Yes,No,No,0.25,3,60.0,0.83,-97,2025-02-19,2025-03-21,Susan,King,Susan King,susan_king@hotmail.com,+353-83-6877251,30
619,TI-2022-000620,54,Male,Cork,Individual,Postpay,Freedom,28,0,Yes,Active,58.7,804,78,Yes,No,25,2,169.5,3,4,Debit Card,Yes,2,447.68,Yes,No,No,0.24,1,61.6,0.16,90,2022-12-25,2023-07-01,Alexander,Smith,Alexander Smith,alexander_smith@hotmail.com,+353-21-1781210,188
620,TI-2023-000621,29,Male,Cork,Individual,SIM-only,Essentials,100,24,Yes,Active,73.0,798,178,No,Yes,10,3,23.8,3,4,Credit Card,Yes,5,279.97,No,No,Yes,0.25,3,56.9,0.55,-68,2023-10-24,2025-10-13,David,Green,David Green,david_green@hotmail.com,+353-21-7947467,720
621,TI-2025-000622,66,Female,Cork,Individual,Postpay,Freedom,79,1,Yes,Active,15.4,610,90,Yes,Yes,7,0,196.2,4,5,Debit Card,Yes,1,146.09,No,No,No,0.09,4,61.2,0.13,5,2025-07-05,2025-08-04,Janet,Scott,Janet Scott,janet_scott@outlook.com,+353-21-5024699,30
622,TI-2023-000623,30,Male,Dublin,Individual,Prepay,Freedom,43,12,Yes,Active,76.2,2735,455,Yes,Yes,21,1,158.4,0,1,Direct Debit,Yes,4,371.32,Yes,No,No,0.17,1,54.3,0.87,28,2023-02-17,2024-02-12,Kevin,Anderson,Kevin Anderson,kevin_anderson@yahoo.com,+353-1-5752804,360
623,TI-2024-000624,40,Female,Cork,Family,Postpay,Unlimited,93,1,No,Active,17.9,2821,443,Yes,No,2,12,56.1,3,5,Debit Card,Yes,2,252.92,Yes,No,Yes,0.53,3,67.6,0.84,-4,2024-02-17,2024-03-18,Margaret,Miller,Margaret Miller,margaret_miller@gmail.com,+353-21-8373354,30
624,TI-2023-000625,42,Male,Galway,Individual,Prepay,Essentials,34,0,No,Active,11.3,1806,214,No,No,27,8,264.8,1,1,Credit Card,Yes,0,81.07,Yes,No,Yes,0.28,2,41.9,0.85,-37,2023-11-17,2024-09-15,Kenneth,Gonzalez,Kenneth Gonzalez,kenneth_gonzalez@hotmail.com,+353-91-305964,303
625,TI-2023-000626,52,Female,Galway,Individual,Postpay,Unlimited,77,12,Yes,Active,97.7,142,78,No,No,18,11,103.6,4,4,Debit Card,Yes,2,288.41,No,No,No,0.48,0,42.4,0.7,27,2023-02-27,2024-02-22,Amy,White,Amy White,amy_white@gmail.com,+353-91-251454,360
626,TI-2024-000627,58,Male,Other,Individual,Postpay,Freedom,83,0,Yes,Active,95.9,271,474,No,No,11,9,116.9,2,1,Direct Debit,No,1,455.7,No,No,Yes,0.6,3,62.1,0.47,-64,2024-06-25,2024-11-16,Jason,King,Jason King,jason_king@outlook.com,+353-89-2454743,144
627,TI-2022-000628,47,Male,Cork,Individual,Prepay,Essentials,83,1,No,Active,10.7,1555,414,Yes,Yes,5,9,202.0,0,2,Credit Card,Yes,1,421.31,Yes,Yes,No,0.16,0,25.8,0.4,25,2022-12-25,2023-01-24,Mark,Baker,Mark Baker,mark_baker@outlook.com,+353-21-7114605,30
628,TI-2023-000629,34,Male,Galway,Family,Postpay,Unlimited,97,12,Yes,Active,47.1,2473,102,No,Yes,27,17,147.2,3,5,Credit Card,Yes,0,293.4,Yes,No,Yes,0.39,1,4.6,0.4,-31,2023-10-15,2024-10-09,Brian,Moore,Brian Moore,brian_moore@outlook.com,+353-91-537167,360
629,TI-2025-000630,66,Male,Galway,Individual,Postpay,Freedom,94,1,Yes,Active,22.7,2093,110,No,No,22,11,27.7,1,5,Direct Debit,No,5,188.54,No,No,Yes,0.14,1,54.2,0.07,34,2025-07-04,2025-08-03,William,Johnson,William Johnson,william_johnson@mail.com,+353-91-300978,30
630,TI-2024-000631,37,Male,Cork,Individual,Postpay,Essentials,20,12,No,Active,51.1,2142,455,No,Yes,7,15,116.8,0,5,Direct Debit,Yes,1,43.49,Yes,No,Yes,0.24,4,19.1,0.95,3,2024-01-13,2025-01-07,Scott,Torres,Scott Torres,scott_torres@mail.com,+353-21-9053488,360
631,TI-2022-000632,65,Male,Galway,Individual,Prepay,Freedom,100,24,No,Active,83.9,2111,477,No,No,4,5,29.2,1,3,Credit Card,Yes,2,234.82,No,No,No,0.47,0,34.7,0.45,51,2022-08-15,2024-08-04,Paul,White,Paul White,paul_white@outlook.com,+353-91-912860,720
632,TI-2024-000633,42,Female,Dublin,Individual,Postpay,Unlimited,25,12,No,Active,95.3,2460,313,No,Yes,9,9,58.0,4,3,Credit Card,Yes,5,376.04,Yes,No,Yes,0.53,2,18.1,0.93,13,2024-08-22,2025-08-17,Margaret,Sanchez,Margaret Sanchez,margaret_sanchez@mail.com,+353-1-9529564,360
633,TI-2023-000634,39,Male,Cork,Individual,SIM-only,Freedom,99,0,No,Active,65.3,458,246,No,Yes,21,14,3.1,3,4,Credit Card,Yes,0,180.14,No,No,Yes,0.3,2,59.7,0.88,95,2023-01-18,2023-09-21,Richard,Jackson,Richard Jackson,richard_jackson@yahoo.com,+353-21-6838694,246
634,TI-2023-000635,30,Female,Dublin,Individual,Postpay,Essentials,70,0,Yes,Active,38.6,1738,233,No,Yes,15,8,55.2,3,4,Credit Card,No,1,117.72,No,No,No,0.35,3,69.0,0.83,-46,2023-07-09,2024-04-24,Melissa,Perez,Melissa Perez,melissa_perez@icloud.com,+353-1-6210861,290
635,TI-2023-000636,36,Female,Dublin,Individual,SIM-only,Essentials,89,12,Yes,Active,62.3,1432,81,No,No,11,1,99.8,4,3,Direct Debit,Yes,1,465.69,No,Yes,No,0.08,2,4.9,0.59,20,2023-11-21,2024-11-15,Ashley,Walker,Ashley Walker,ashley_walker@mail.com,+353-1-1147604,360
636,TI-2024-000637,66,Female,Cork,Family,Prepay,Essentials,16,24,Yes,Active,34.6,2517,131,No,No,16,17,161.9,1,5,Credit Card,Yes,2,410.78,No,Yes,No,0.65,0,17.6,0.1,22,2024-07-19,2026-07-09,Jessica,Baker,Jessica Baker,jessica_baker@mail.com,+353-21-7906538,720
637,TI-2024-000638,53,Male,Galway,Individual,Postpay,Freedom,25,24,Yes,Active,91.4,2857,494,No,Yes,5,11,275.9,0,3,Credit Card,No,1,319.14,No,No,No,0.44,1,14.5,0.32,-98,2024-02-15,2026-02-04,Timothy,Taylor,Timothy Taylor,timothy_taylor@mail.com,+353-91-293722,720
638,TI-2022-000639,29,Female,Other,Family,Postpay,Freedom,25,24,Yes,Active,87.7,505,234,No,Yes,8,2,162.6,1,1,Direct Debit,Yes,2,68.39,No,No,No,0.09,0,48.8,0.6,-9,2022-11-08,2024-10-28,Amy,Hernandez,Amy Hernandez,amy_hernandez@icloud.com,+353-85-9762901,720
639,TI-2023-000640,58,Male,Galway,Family,Postpay,Essentials,49,1,No,Active,58.0,1709,277,No,Yes,9,6,212.0,0,5,Credit Card,Yes,4,72.45,Yes,No,Yes,0.3,0,31.4,0.01,50,2023-07-30,2023-08-29,Brandon,Adams,Brandon Adams,brandon_adams@gmail.com,+353-91-604577,30
640,TI-2022-000641,36,Male,Galway,Family,Postpay,Essentials,21,1,No,Active,35.9,1096,386,No,Yes,19,8,107.9,4,3,Debit Card,Yes,5,51.61,No,No,No,0.17,1,33.4,0.04,63,2022-10-22,2022-11-21,Jack,Campbell,Jack Campbell,jack_campbell@icloud.com,+353-91-498896,30
641,TI-2024-000642,29,Other,Cork,Individual,Prepay,Freedom,44,1,Yes,Cancelled,32.9,83,334,Yes,No,13,7,225.7,2,4,Credit Card,Yes,2,308.15,No,No,No,0.47,0,12.2,0.68,84,2024-11-05,2024-12-05,Barbara,Allen,Barbara Allen,barbara_allen@gmail.com,+353-21-1206801,30
642,TI-2022-000643,26,Male,Galway,Individual,Prepay,Unlimited,30,0,No,Active,8.2,58,98,No,Yes,13,5,186.5,0,3,Direct Debit,Yes,3,57.78,No,No,No,0.3,2,30.4,0.89,18,2022-11-18,2023-05-24,Justin,Carter,Justin Carter,justin_carter@gmail.com,+353-91-520132,187
643,TI-2022-000644,24,Female,Dublin,Family,Prepay,Freedom,59,0,No,Active,82.5,1044,430,Yes,Yes,25,0,138.5,3,2,Direct Debit,Yes,1,421.31,Yes,No,No,0.01,3,22.5,0.86,75,2022-12-20,2023-03-04,Sandra,Young,Sandra Young,sandra_young@outlook.com,+353-1-2814252,74
644,TI-2022-000645,45,Female,Dublin,Individual,Prepay,Unlimited,52,24,Yes,Active,47.8,1481,37,Yes,Yes,28,13,58.9,3,3,Credit Card,No,4,496.48,No,No,Yes,0.17,3,44.4,0.17,40,2022-11-04,2024-10-24,Donna,Sanchez,Donna Sanchez,donna_sanchez@yahoo.com,+353-1-7706745,720
645,TI-2022-000646,31,Female,Dublin,Individual,Postpay,Freedom,26,1,Yes,Active,35.9,2965,160,Yes,Yes,16,15,91.8,3,5,Direct Debit,Yes,5,183.17,No,No,No,0.24,0,16.4,0.91,-40,2022-09-08,2022-10-08,Rachel,Hernandez,Rachel Hernandez,rachel_hernandez@outlook.com,+353-1-1761055,30
646,TI-2024-000647,48,Female,Cork,Family,Prepay,Essentials,41,1,Yes,Active,49.8,2204,461,No,No,29,15,186.7,1,3,Direct Debit,Yes,0,226.83,No,No,No,0.37,1,44.7,0.7,51,2024-02-25,2024-03-26,Margaret,Jackson,Margaret Jackson,margaret_jackson@icloud.com,+353-21-1830530,30
647,TI-2024-000648,69,Male,Dublin,Family,Prepay,Unlimited,50,0,Yes,Active,82.8,1352,431,No,Yes,26,3,128.4,1,4,Direct Debit,Yes,3,355.83,Yes,No,No,0.32,4,27.8,0.72,70,2024-07-12,2024-12-08,Charles,Rivera,Charles Rivera,charles_rivera@gmail.com,+353-1-6996624,149
648,TI-2022-000649,36,Male,Dublin,Individual,Postpay,Freedom,15,24,Yes,Active,16.8,1596,448,No,Yes,24,5,266.9,1,1,Credit Card,Yes,0,468.58,Yes,No,No,0.14,0,25.6,0.3,0,2022-08-31,2024-08-20,John,Hill,John Hill,john_hill@outlook.com,+353-1-8532785,720
649,TI-2025-000650,64,Female,Dublin,Individual,Postpay,Freedom,97,12,Yes,Active,86.5,575,116,No,No,15,14,71.2,3,2,Credit Card,Yes,3,447.05,Yes,No,No,0.12,0,22.7,0.72,15,2025-02-07,2026-02-02,Nancy,Brown,Nancy Brown,nancy_brown@icloud.com,+353-1-2413237,360
650,TI-2022-000651,33,Male,Other,Individual,Postpay,Unlimited,36,12,Yes,Active,90.3,2884,240,No,Yes,3,7,22.8,0,5,Credit Card,No,4,28.8,No,Yes,Yes,0.35,4,48.8,0.71,-68,2022-11-16,2023-11-11,Dennis,Green,Dennis Green,dennis_green@icloud.com,+353-83-9332754,360
651,TI-2023-000652,22,Male,Dublin,Family,Postpay,Essentials,29,24,Yes,Cancelled,94.9,679,25,No,No,1,0,177.2,3,4,Credit Card,Yes,5,84.54,No,No,No,0.41,3,40.9,0.59,-23,2023-11-11,2025-10-31,Kenneth,Lee,Kenneth Lee,kenneth_lee@hotmail.com,+353-1-8697701,720
652,TI-2024-000653,52,Male,Cork,Business,Prepay,Essentials,34,1,No,Active,42.8,202,135,No,Yes,15,12,265.9,0,2,Credit Card,Yes,4,377.3,No,Yes,No,0.25,3,61.5,0.36,-77,2024-05-25,2024-06-24,Samuel,Lee,Samuel Lee,samuel_lee@icloud.com,+353-21-7679114,30
653,TI-2023-000654,29,Male,Dublin,Individual,Postpay,Freedom,75,12,Yes,Cancelled,25.6,1129,49,No,Yes,0,17,110.1,1,3,Credit Card,Yes,4,344.45,No,No,Yes,0.69,4,18.2,0.81,49,2023-11-29,2024-11-23,Robert,Ramirez,Robert Ramirez,robert_ramirez@mail.com,+353-1-1957741,360
654,TI-2022-000655,42,Male,Galway,Individual,Postpay,Essentials,18,0,No,Cancelled,40.5,317,463,Yes,Yes,2,17,194.7,2,2,Debit Card,Yes,3,66.61,No,No,No,0.45,1,3.8,0.94,-49,2022-09-29,2023-05-31,Jack,Ramirez,Jack Ramirez,jack_ramirez@mail.com,+353-91-508753,244
655,TI-2025-000656,69,Male,Dublin,Family,Prepay,Essentials,62,0,Yes,Active,36.6,1205,293,No,Yes,22,12,70.2,1,1,Debit Card,No,2,251.03,No,No,No,0.55,0,13.9,0.87,0,2025-03-14,2025-08-18,Samuel,Roberts,Samuel Roberts,samuel_roberts@hotmail.com,+353-1-1996319,157
656,TI-2022-000657,38,Female,Dublin,Individual,Postpay,Essentials,70,24,Yes,Active,21.7,1638,393,No,Yes,10,13,168.0,4,2,Direct Debit,Yes,5,390.41,No,No,No,0.51,2,25.4,0.24,15,2022-12-13,2024-12-02,Michelle,Rodriguez,Michelle Rodriguez,michelle_rodriguez@hotmail.com,+353-1-9544129,720
657,TI-2024-000658,53,Female,Cork,Individual,SIM-only,Essentials,47,12,No,Active,62.7,1796,297,No,Yes,15,10,236.3,0,2,Direct Debit,Yes,0,109.39,No,No,Yes,0.09,3,13.8,0.45,22,2024-12-25,2025-12-20,Margaret,Johnson,Margaret Johnson,margaret_johnson@mail.com,+353-21-1879313,360
658,TI-2025-000659,40,Female,Dublin,Business,Prepay,Freedom,12,1,Yes,Active,50.3,405,292,No,Yes,25,6,260.2,2,3,Credit Card,No,2,435.64,No,No,No,0.52,3,6.9,0.34,-95,2025-07-06,2025-08-05,Julie,Mitchell,Julie Mitchell,julie_mitchell@icloud.com,+353-1-3598979,30
659,TI-2025-000660,33,Male,Dublin,Individual,Prepay,Essentials,93,1,Yes,Active,87.2,2996,153,No,Yes,17,17,32.4,1,3,Debit Card,Yes,2,26.49,No,No,Yes,0.62,3,32.6,0.71,46,2025-06-29,2025-07-29,Daniel,Lewis,Daniel Lewis,daniel_lewis@mail.com,+353-1-5229390,30
660,TI-2023-000661,56,Male,Dublin,Individual,Prepay,Freedom,79,12,No,Active,8.1,2542,219,No,No,14,3,107.6,2,5,Debit Card,Yes,1,391.1,Yes,No,No,0.24,1,49.1,0.83,-25,2023-11-02,2024-10-27,Charles,Young,Charles Young,charles_young@mail.com,+353-1-6948567,360
661,TI-2023-000662,62,Male,Dublin,Individual,Prepay,Freedom,64,0,Yes,Active,66.2,678,139,No,No,8,16,192.3,3,3,Credit Card,Yes,0,307.91,Yes,No,No,0.35,4,54.4,0.22,-11,2023-01-03,2023-10-13,Mark,Rivera,Mark Rivera,mark_rivera@mail.com,+353-1-5689937,283
662,TI-2024-000663,59,Female,Dublin,Individual,Postpay,Freedom,10,1,Yes,Active,77.5,1270,467,No,Yes,11,18,11.4,0,2,Credit Card,No,3,157.6,No,No,No,0.5,1,29.3,0.95,56,2024-06-17,2024-07-17,Samantha,Flores,Samantha Flores,samantha_flores@icloud.com,+353-1-1385581,30
663,TI-2022-000664,56,Female,Dublin,Family,Postpay,Essentials,79,1,Yes,Active,77.2,1889,48,Yes,Yes,28,13,207.5,4,1,Direct Debit,Yes,1,360.47,No,No,Yes,0.34,3,34.9,0.68,22,2022-08-18,2022-09-17,Donna,Thomas,Donna Thomas,donna_thomas@outlook.com,+353-1-7121271,30
664,TI-2022-000665,31,Male,Other,Individual,Prepay,Freedom,54,1,No,Active,89.2,1547,141,No,No,26,9,158.9,3,3,Credit Card,Yes,1,391.18,No,No,No,0.32,0,54.6,0.22,-37,2022-09-08,2022-10-08,Robert,Young,Robert Young,robert_young@hotmail.com,+353-85-8630917,30
665,TI-2025-000666,48,Female,Cork,Business,SIM-only,Essentials,56,24,Yes,Active,74.3,1643,45,No,No,17,5,87.3,2,5,Direct Debit,Yes,4,466.95,Yes,No,No,0.1,3,26.0,0.37,41,2025-02-11,2027-02-01,Rachel,Clark,Rachel Clark,rachel_clark@gmail.com,+353-21-9972023,720
666,TI-2022-000667,22,Male,Cork,Individual,Postpay,Freedom,88,1,Yes,Active,93.1,1359,162,No,Yes,4,17,244.6,1,5,Direct Debit,Yes,3,183.89,No,Yes,No,0.11,0,56.7,0.1,-20,2022-12-03,2023-01-02,William,Lopez,William Lopez,william_lopez@yahoo.com,+353-21-1061407,30
667,TI-2025-000668,52,Female,Dublin,Individual,Postpay,Unlimited,35,0,Yes,Active,36.6,1445,284,No,Yes,23,3,87.7,0,2,Credit Card,Yes,2,343.01,No,No,No,0.17,0,69.7,0.6,57,2025-06-22,2025-08-28,Pamela,Martinez,Pamela Martinez,pamela_martinez@outlook.com,+353-1-2756632,67
668,TI-2022-000669,40,Female,Other,Individual,Postpay,Freedom,23,12,Yes,Active,52.8,834,267,Yes,Yes,28,10,297.4,4,3,Direct Debit,Yes,5,301.31,No,No,No,0.32,3,63.5,0.17,-30,2022-10-15,2023-10-10,Carolyn,Sanchez,Carolyn Sanchez,carolyn_sanchez@mail.com,+353-83-2420656,360
669,TI-2024-000670,46,Female,Dublin,Individual,Prepay,Freedom,63,24,No,Active,6.3,2241,115,Yes,Yes,28,12,245.1,1,3,Credit Card,Yes,2,262.6,No,Yes,No,0.34,3,33.2,0.69,48,2024-10-22,2026-10-12,Katherine,Nguyen,Katherine Nguyen,katherine_nguyen@icloud.com,+353-1-6763413,720
670,TI-2022-000671,60,Female,Dublin,Individual,Postpay,Freedom,80,1,Yes,Active,5.7,2355,81,No,No,27,7,212.7,4,5,Direct Debit,Yes,2,445.21,No,No,No,0.31,0,42.1,0.74,-36,2022-08-22,2022-09-21,Katherine,Adams,Katherine Adams,katherine_adams@outlook.com,+353-1-2899327,30
671,TI-2025-000672,28,Female,Galway,Individual,Postpay,Freedom,55,0,Yes,Active,27.8,1668,43,No,No,25,9,19.3,0,3,Direct Debit,Yes,4,1.58,No,No,No,0.01,1,51.9,0.48,12,2025-04-28,2025-12-23,Nicole,Hill,Nicole Hill,nicole_hill@outlook.com,+353-91-638822,239
672,TI-2025-000673,35,Male,Dublin,Individual,Postpay,Unlimited,40,1,Yes,Active,14.6,1930,193,No,No,7,10,271.4,2,2,Credit Card,Yes,2,141.06,No,No,No,0.3,1,25.8,0.09,1,2025-01-31,2025-03-02,Paul,Johnson,Paul Johnson,paul_johnson@yahoo.com,+353-1-6863251,30
673,TI-2024-000674,64,Female,Dublin,Individual,Postpay,Unlimited,97,12,No,Active,29.7,2553,257,Yes,Yes,2,2,237.2,4,1,Debit Card,Yes,0,269.14,Yes,No,No,0.21,1,57.7,0.61,-97,2024-01-22,2025-01-16,Stephanie,King,Stephanie King,stephanie_king@hotmail.com,+353-1-7093339,360
674,TI-2024-000675,29,Male,Cork,Family,Prepay,Freedom,68,12,Yes,Active,21.8,280,442,No,Yes,1,14,69.5,0,2,Debit Card,Yes,2,89.15,Yes,No,No,0.26,2,32.0,0.37,73,2024-07-26,2025-07-21,Mark,Nguyen,Mark Nguyen,mark_nguyen@gmail.com,+353-21-3493089,360
675,TI-2023-000676,26,Female,Other,Individual,SIM-only,Freedom,38,24,No,Cancelled,7.7,2722,272,Yes,No,24,7,118.3,4,3,Credit Card,Yes,2,453.93,Yes,No,No,0.15,0,61.1,0.95,35,2023-04-12,2025-04-01,Catherine,Carter,Catherine Carter,catherine_carter@hotmail.com,+353-83-7839190,720
676,TI-2025-000677,27,Female,Cork,Family,Prepay,Unlimited,26,24,No,Active,91.4,1813,393,No,Yes,18,19,81.3,1,2,Direct Debit,Yes,0,323.8,Yes,No,Yes,0.29,2,19.1,0.51,45,2025-01-12,2027-01-02,Debra,Allen,Debra Allen,debra_allen@outlook.com,+353-21-3980644,720
677,TI-2023-000678,61,Female,Galway,Individual,Postpay,Unlimited,23,12,Yes,Active,5.8,932,273,No,Yes,7,17,295.3,4,4,Credit Card,Yes,4,238.94,Yes,No,No,0.17,2,1.8,0.07,-41,2023-01-19,2024-01-14,Stephanie,Roberts,Stephanie Roberts,stephanie_roberts@icloud.com,+353-91-893584,360
678,TI-2024-000679,34,Male,Other,Individual,SIM-only,Freedom,45,12,Yes,Active,74.9,2762,277,No,Yes,1,0,256.4,1,4,Debit Card,No,1,407.35,Yes,No,Yes,0.17,0,45.9,0.64,-56,2024-12-02,2025-11-27,Frank,Davis,Frank Davis,frank_davis@hotmail.com,+353-85-7233282,360
679,TI-2023-000680,55,Female,Dublin,Individual,Prepay,Freedom,67,1,Yes,Active,19.5,607,82,No,Yes,18,7,279.1,1,3,Credit Card,Yes,3,225.44,Yes,No,No,0.11,2,33.1,0.78,-29,2023-09-14,2023-10-14,Samantha,Carter,Samantha Carter,samantha_carter@gmail.com,+353-1-4460397,30
680,TI-2024-000681,24,Female,Dublin,Individual,Postpay,Essentials,33,0,No,Active,91.7,482,57,Yes,Yes,0,2,236.8,0,3,Debit Card,Yes,4,279.33,Yes,Yes,No,0.13,0,5.2,0.16,-6,2024-10-27,2025-02-27,Nancy,Anderson,Nancy Anderson,nancy_anderson@mail.com,+353-1-4187383,123
681,TI-2025-000682,63,Female,Dublin,Individual,Prepay,Unlimited,72,24,Yes,Active,89.8,1246,52,No,Yes,29,0,137.4,3,1,Direct Debit,Yes,2,1.38,Yes,Yes,No,0.14,4,35.6,0.45,-70,2025-01-28,2027-01-18,Jennifer,Anderson,Jennifer Anderson,jennifer_anderson@icloud.com,+353-1-2729136,720
682,TI-2024-000683,30,Male,Cork,Family,Postpay,Essentials,100,1,Yes,Cancelled,67.1,1772,0,No,No,26,19,62.4,4,2,Debit Card,Yes,1,182.85,Yes,No,No,0.41,4,13.0,0.74,55,2024-12-02,2025-01-01,Kenneth,Torres,Kenneth Torres,kenneth_torres@icloud.com,+353-21-7767065,30
683,TI-2025-000684,57,Male,Cork,Family,Postpay,Freedom,34,0,No,Active,68.9,2164,215,Yes,No,21,15,63.2,2,1,Debit Card,Yes,3,69.4,No,No,Yes,0.33,0,45.7,0.02,19,2025-04-28,2025-06-25,Jerry,Campbell,Jerry Campbell,jerry_campbell@mail.com,+353-21-6645905,58
684,TI-2023-000685,59,Male,Other,Individual,Postpay,Essentials,68,12,Yes,Active,5.5,191,316,Yes,Yes,12,8,46.4,1,3,Debit Card,No,3,344.84,No,No,No,0.29,0,32.6,0.03,-37,2023-10-02,2024-09-26,Gary,Thomas,Gary Thomas,gary_thomas@gmail.com,+353-85-8086863,360
685,TI-2022-000686,26,Male,Galway,Individual,SIM-only,Essentials,41,1,Yes,Active,98.6,2835,227,No,No,22,16,164.4,3,3,Credit Card,Yes,3,239.51,Yes,No,No,0.24,0,13.1,0.68,64,2022-08-25,2022-09-24,Brian,Wright,Brian Wright,brian_wright@outlook.com,+353-91-599845,30
686,TI-2025-000687,67,Female,Galway,Family,Postpay,Freedom,91,12,Yes,Active,88.4,2665,472,Yes,Yes,19,15,276.1,1,5,Credit Card,No,0,150.88,No,Yes,No,0.56,1,30.2,0.73,-34,2025-01-10,2026-01-05,Nicole,Scott,Nicole Scott,nicole_scott@gmail.com,+353-91-707737,360
687,TI-2022-000688,44,Male,Dublin,Individual,Postpay,Unlimited,27,12,Yes,Active,90.0,2017,483,Yes,Yes,16,5,297.5,3,1,Credit Card,Yes,0,233.92,No,No,No,0.31,0,17.5,0.85,8,2022-12-30,2023-12-25,William,Mitchell,William Mitchell,william_mitchell@gmail.com,+353-1-7768540,360
688,TI-2023-000689,19,Other,Other,Family,Postpay,Essentials,46,1,No,Active,67.6,2563,253,No,No,2,6,86.9,3,3,Credit Card,Yes,1,104.81,No,No,No,0.15,3,47.4,0.4,-33,2023-10-03,2023-11-02,Susan,Adams,Susan Adams,susan_adams@yahoo.com,+353-89-3069046,30
689,TI-2023-000690,22,Male,Other,Family,SIM-only,Freedom,35,24,Yes,Active,37.8,306,158,No,Yes,8,15,209.5,2,4,Credit Card,Yes,2,462.54,Yes,Yes,No,0.24,4,22.0,0.39,-66,2023-06-13,2025-06-02,Jerry,King,Jerry King,jerry_king@hotmail.com,+353-86-7720978,720
690,TI-2025-000691,46,Male,Other,Family,Prepay,Essentials,18,1,Yes,Active,89.9,531,286,No,Yes,4,7,179.5,3,5,Direct Debit,Yes,1,26.99,No,No,No,0.24,4,59.4,0.55,-3,2025-04-05,2025-05-05,Alexander,Baker,Alexander Baker,alexander_baker@mail.com,+353-83-4475211,30
691,TI-2024-000692,54,Female,Dublin,Individual,SIM-only,Essentials,73,1,No,Active,32.7,121,65,No,No,5,9,147.2,2,2,Direct Debit,Yes,2,432.71,Yes,No,No,0.15,0,2.0,0.76,-65,2024-06-30,2024-07-30,Melissa,Perez,Melissa Perez,melissa_perez@outlook.com,+353-1-8345262,30
692,TI-2024-000693,55,Female,Galway,Individual,Prepay,Freedom,81,12,Yes,Active,58.5,2696,402,Yes,No,3,13,200.1,0,5,Credit Card,Yes,4,255.68,Yes,No,No,0.45,4,29.6,0.64,84,2024-10-29,2025-10-24,Linda,Gonzalez,Linda Gonzalez,linda_gonzalez@yahoo.com,+353-91-657673,360
693,TI-2022-000694,36,Female,Dublin,Individual,Postpay,Freedom,29,12,No,Active,14.5,591,308,No,Yes,16,10,112.0,1,2,Credit Card,No,3,309.47,Yes,Yes,Yes,0.44,0,44.8,0.33,97,2022-12-03,2023-11-28,Michelle,Hill,Michelle Hill,michelle_hill@icloud.com,+353-1-7401377,360
694,TI-2024-000695,25,Female,Dublin,Individual,Prepay,Essentials,63,12,No,Active,92.6,2917,459,Yes,Yes,29,1,283.4,2,4,Credit Card,Yes,3,151.3,Yes,No,No,0.08,0,2.6,0.35,31,2024-08-24,2025-08-19,Emma,Jackson,Emma Jackson,emma_jackson@mail.com,+353-1-8126641,360
695,TI-2022-000696,65,Female,Dublin,Family,Prepay,Freedom,95,1,Yes,Active,18.4,1475,457,No,Yes,20,11,211.9,1,2,Direct Debit,Yes,0,483.35,No,No,No,0.25,4,16.3,0.76,-52,2022-11-18,2022-12-18,Angela,Nelson,Angela Nelson,angela_nelson@mail.com,+353-1-3737797,30
696,TI-2024-000697,62,Male,Galway,Individual,Postpay,Essentials,92,12,Yes,Cancelled,26.4,58,94,Yes,Yes,20,19,226.5,4,1,Credit Card,Yes,4,140.93,No,No,No,0.6,4,24.2,0.53,66,2024-12-15,2025-12-10,Jeffrey,Nelson,Jeffrey Nelson,jeffrey_nelson@yahoo.com,+353-91-957980,360
697,TI-2024-000698,18,Other,Galway,Individual,Postpay,Freedom,39,0,No,Active,58.0,2348,492,No,Yes,20,19,73.5,0,2,Debit Card,No,5,294.44,No,No,No,0.47,3,2.6,0.1,-83,2024-08-16,2025-02-25,Linda,Clark,Linda Clark,linda_clark@gmail.com,+353-91-570274,193
